"","Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","X"
"2169","2/2/2007","12:08:00","0.338","0.128","239.230","1.400","0.000","0.000",0,1.50625
"2170","2/2/2007","12:09:00","0.330","0.124","238.120","1.400","0.000","0.000",0,1.50694444444444
"2171","2/2/2007","12:10:00","0.330","0.124","238.250","1.400","0.000","0.000",0,1.50763888888889
"2172","2/2/2007","12:11:00","0.406","0.204","237.390","2.000","0.000","0.000",0,1.50833333333333
"2173","2/2/2007","12:12:00","0.402","0.224","238.130","1.800","0.000","0.000",0,1.50902777777778
"2174","2/2/2007","12:13:00","0.400","0.222","237.680","1.800","0.000","0.000",0,1.50972222222222
"2175","2/2/2007","12:14:00","0.400","0.226","238.340","1.800","0.000","0.000",0,1.51041666666667
"2176","2/2/2007","12:15:00","0.400","0.228","238.500","1.800","0.000","0.000",0,1.51111111111111
"2177","2/2/2007","12:16:00","0.398","0.232","239.210","1.800","0.000","0.000",0,1.51180555555556
"2178","2/2/2007","12:17:00","0.396","0.228","238.740","1.800","0.000","0.000",0,1.5125
"2179","2/2/2007","12:18:00","0.394","0.230","239.150","1.800","0.000","0.000",0,1.51319444444444
"2180","2/2/2007","12:19:00","0.392","0.228","238.700","1.800","0.000","0.000",0,1.51388888888889
"2181","2/2/2007","12:20:00","0.392","0.230","238.910","1.800","0.000","0.000",0,1.51458333333333
"2182","2/2/2007","12:21:00","0.388","0.224","237.930","1.800","0.000","0.000",0,1.51527777777778
"2183","2/2/2007","12:22:00","0.350","0.174","238.650","1.600","0.000","0.000",0,1.51597222222222
"2184","2/2/2007","12:23:00","0.226","0.000","238.450","1.000","0.000","0.000",0,1.51666666666667
"2185","2/2/2007","12:24:00","0.238","0.000","239.420","1.000","0.000","0.000",0,1.51736111111111
"2186","2/2/2007","12:25:00","0.284","0.000","239.210","1.200","0.000","0.000",0,1.51805555555556
"2187","2/2/2007","12:26:00","0.554","0.000","239.360","2.200","0.000","0.000",0,1.51875
"2188","2/2/2007","12:27:00","0.644","0.000","238.650","2.800","0.000","0.000",0,1.51944444444444
"2189","2/2/2007","12:28:00","0.834","0.094","238.670","3.400","0.000","0.000",0,1.52013888888889
"2190","2/2/2007","12:29:00","0.828","0.092","237.520","3.400","0.000","0.000",0,1.52083333333333
"2191","2/2/2007","12:30:00","0.830","0.092","238.250","3.400","0.000","0.000",0,1.52152777777778
"2192","2/2/2007","12:31:00","0.830","0.090","238.370","3.400","0.000","0.000",0,1.52222222222222
"2193","2/2/2007","12:32:00","0.832","0.090","238.750","3.400","0.000","0.000",0,1.52291666666667
"2194","2/2/2007","12:33:00","0.830","0.088","238.260","3.400","0.000","0.000",0,1.52361111111111
"2195","2/2/2007","12:34:00","0.832","0.088","238.670","3.400","0.000","0.000",0,1.52430555555556
"2196","2/2/2007","12:35:00","0.832","0.090","238.920","3.400","0.000","0.000",0,1.525
"2197","2/2/2007","12:36:00","0.834","0.092","239.390","3.400","0.000","0.000",0,1.52569444444444
"2198","2/2/2007","12:37:00","0.834","0.092","239.560","3.400","0.000","0.000",0,1.52638888888889
"2199","2/2/2007","12:38:00","0.834","0.090","239.460","3.400","0.000","0.000",0,1.52708333333333
"2200","2/2/2007","12:39:00","0.828","0.086","238.440","3.400","0.000","0.000",0,1.52777777777778
"2201","2/2/2007","12:40:00","0.830","0.088","238.850","3.400","0.000","0.000",0,1.52847222222222
"2202","2/2/2007","12:41:00","0.828","0.084","238.290","3.400","0.000","0.000",0,1.52916666666667
"2203","2/2/2007","12:42:00","1.094","0.082","238.360","4.600","0.000","0.000",0,1.52986111111111
"2204","2/2/2007","12:43:00","0.830","0.086","238.820","3.400","0.000","0.000",0,1.53055555555556
"2205","2/2/2007","12:44:00","0.830","0.086","239.080","3.400","0.000","0.000",0,1.53125
"2206","2/2/2007","12:45:00","0.830","0.086","239.040","3.400","0.000","0.000",0,1.53194444444444
"2207","2/2/2007","12:46:00","0.828","0.084","238.580","3.400","0.000","0.000",0,1.53263888888889
"2208","2/2/2007","12:47:00","0.858","0.106","238.270","3.600","0.000","0.000",0,1.53333333333333
"2209","2/2/2007","12:48:00","0.936","0.212","238.470","4.000","0.000","0.000",0,1.53402777777778
"2210","2/2/2007","12:49:00","0.936","0.216","239.130","4.000","0.000","0.000",0,1.53472222222222
"2211","2/2/2007","12:50:00","0.932","0.216","238.980","4.000","0.000","0.000",0,1.53541666666667
"2212","2/2/2007","12:51:00","0.930","0.216","238.950","4.000","0.000","0.000",0,1.53611111111111
"2213","2/2/2007","12:52:00","0.982","0.264","239.490","4.200","0.000","0.000",0,1.53680555555556
"2214","2/2/2007","12:53:00","1.004","0.320","239.410","4.400","0.000","0.000",0,1.5375
"2215","2/2/2007","12:54:00","1.006","0.322","239.650","4.400","0.000","0.000",0,1.53819444444444
"2216","2/2/2007","12:55:00","1.012","0.320","239.540","4.400","0.000","0.000",0,1.53888888888889
"2217","2/2/2007","12:56:00","1.004","0.324","239.970","4.400","0.000","0.000",0,1.53958333333333
"2218","2/2/2007","12:57:00","1.010","0.320","239.310","4.400","0.000","0.000",0,1.54027777777778
"2219","2/2/2007","12:58:00","0.998","0.318","238.970","4.400","0.000","0.000",0,1.54097222222222
"2220","2/2/2007","12:59:00","1.660","0.308","237.850","7.400","0.000","0.000",9,1.54166666666667
"2221","2/2/2007","13:00:00","2.066","0.304","237.560","8.800","0.000","0.000",18,1.54236111111111
"2222","2/2/2007","13:01:00","2.052","0.304","237.600","8.600","0.000","0.000",18,1.54305555555556
"2223","2/2/2007","13:02:00","2.046","0.302","237.520","8.600","0.000","0.000",18,1.54375
"2224","2/2/2007","13:03:00","1.966","0.216","237.530","8.200","0.000","0.000",17,1.54444444444444
"2225","2/2/2007","13:04:00","1.666","0.080","237.630","7.000","0.000","0.000",17,1.54513888888889
"2226","2/2/2007","13:05:00","1.662","0.080","237.450","7.000","0.000","0.000",18,1.54583333333333
"2227","2/2/2007","13:06:00","1.662","0.080","237.550","7.000","0.000","0.000",17,1.54652777777778
"2228","2/2/2007","13:07:00","1.654","0.078","237.130","7.000","0.000","0.000",17,1.54722222222222
"2229","2/2/2007","13:08:00","1.650","0.076","236.690","7.000","0.000","0.000",18,1.54791666666667
"2230","2/2/2007","13:09:00","1.654","0.076","236.610","7.000","0.000","0.000",17,1.54861111111111
"2231","2/2/2007","13:10:00","1.644","0.074","236.210","6.800","0.000","0.000",17,1.54930555555556
"2232","2/2/2007","13:11:00","1.646","0.076","236.490","6.800","0.000","0.000",17,1.55
"2233","2/2/2007","13:12:00","1.644","0.076","236.460","6.800","0.000","0.000",17,1.55069444444444
"2234","2/2/2007","13:13:00","1.646","0.076","236.660","6.800","0.000","0.000",18,1.55138888888889
"2235","2/2/2007","13:14:00","1.646","0.076","236.750","6.800","0.000","0.000",17,1.55208333333333
"2236","2/2/2007","13:15:00","1.390","0.080","236.860","5.800","0.000","0.000",17,1.55277777777778
"2237","2/2/2007","13:16:00","1.328","0.082","237.090","5.600","0.000","0.000",17,1.55347222222222
"2238","2/2/2007","13:17:00","1.328","0.082","236.940","5.600","0.000","0.000",17,1.55416666666667
"2239","2/2/2007","13:18:00","1.310","0.054","237.100","5.400","0.000","0.000",18,1.55486111111111
"2240","2/2/2007","13:19:00","1.268","0.000","237.520","5.200","0.000","0.000",17,1.55555555555556
"2241","2/2/2007","13:20:00","1.272","0.000","237.890","5.200","0.000","0.000",17,1.55625
"2242","2/2/2007","13:21:00","1.276","0.000","238.320","5.200","0.000","0.000",18,1.55694444444444
"2243","2/2/2007","13:22:00","1.274","0.000","238.180","5.200","0.000","0.000",17,1.55763888888889
"2244","2/2/2007","13:23:00","1.280","0.000","238.670","5.200","0.000","0.000",17,1.55833333333333
"2245","2/2/2007","13:24:00","1.280","0.000","238.710","5.200","0.000","0.000",18,1.55902777777778
"2246","2/2/2007","13:25:00","1.276","0.000","238.330","5.200","0.000","0.000",17,1.55972222222222
"2247","2/2/2007","13:26:00","1.272","0.000","237.990","5.200","0.000","0.000",18,1.56041666666667
"2248","2/2/2007","13:27:00","1.274","0.000","238.170","5.200","0.000","0.000",17,1.56111111111111
"2249","2/2/2007","13:28:00","1.392","0.114","237.690","5.800","0.000","0.000",17,1.56180555555556
"2250","2/2/2007","13:29:00","1.388","0.116","238.120","5.800","0.000","0.000",18,1.5625
"2251","2/2/2007","13:30:00","1.386","0.116","238.410","5.800","0.000","0.000",17,1.56319444444444
"2252","2/2/2007","13:31:00","1.384","0.116","238.220","5.800","0.000","0.000",18,1.56388888888889
"2253","2/2/2007","13:32:00","1.378","0.116","237.940","5.800","0.000","0.000",17,1.56458333333333
"2254","2/2/2007","13:33:00","1.384","0.118","238.580","5.800","0.000","0.000",17,1.56527777777778
"2255","2/2/2007","13:34:00","1.380","0.116","238.410","5.800","0.000","0.000",18,1.56597222222222
"2256","2/2/2007","13:35:00","1.412","0.152","238.260","6.000","0.000","0.000",17,1.56666666666667
"2257","2/2/2007","13:36:00","1.448","0.236","238.140","6.000","0.000","1.000",18,1.56736111111111
"2258","2/2/2007","13:37:00","1.456","0.236","238.210","6.200","0.000","1.000",17,1.56805555555556
"2259","2/2/2007","13:38:00","1.456","0.238","238.470","6.200","0.000","1.000",17,1.56875
"2260","2/2/2007","13:39:00","1.452","0.236","238.080","6.200","0.000","2.000",18,1.56944444444444
"2261","2/2/2007","13:40:00","1.442","0.230","237.240","6.000","0.000","1.000",17,1.57013888888889
"2262","2/2/2007","13:41:00","1.442","0.228","237.000","6.000","0.000","1.000",17,1.57083333333333
"2263","2/2/2007","13:42:00","1.450","0.234","237.840","6.000","0.000","2.000",18,1.57152777777778
"2264","2/2/2007","13:43:00","1.406","0.172","237.970","5.800","0.000","1.000",17,1.57222222222222
"2265","2/2/2007","13:44:00","1.356","0.102","237.670","5.600","0.000","2.000",17,1.57291666666667
"2266","2/2/2007","13:45:00","1.358","0.104","238.040","5.600","0.000","1.000",18,1.57361111111111
"2267","2/2/2007","13:46:00","1.356","0.104","237.950","5.600","0.000","1.000",17,1.57430555555556
"2268","2/2/2007","13:47:00","1.356","0.104","237.900","5.600","0.000","2.000",17,1.575
"2269","2/2/2007","13:48:00","1.354","0.102","237.810","5.600","0.000","1.000",18,1.57569444444444
"2270","2/2/2007","13:49:00","1.354","0.104","237.860","5.600","0.000","1.000",17,1.57638888888889
"2271","2/2/2007","13:50:00","1.378","0.116","237.640","5.800","0.000","2.000",17,1.57708333333333
"2272","2/2/2007","13:51:00","1.430","0.204","238.190","6.000","0.000","1.000",18,1.57777777777778
"2273","2/2/2007","13:52:00","1.438","0.208","238.990","6.000","0.000","1.000",17,1.57847222222222
"2274","2/2/2007","13:53:00","1.436","0.208","238.880","6.000","0.000","2.000",18,1.57916666666667
"2275","2/2/2007","13:54:00","1.440","0.210","239.340","6.000","0.000","1.000",17,1.57986111111111
"2276","2/2/2007","13:55:00","1.436","0.208","239.100","6.000","0.000","1.000",18,1.58055555555556
"2277","2/2/2007","13:56:00","1.436","0.212","239.440","6.000","0.000","1.000",17,1.58125
"2278","2/2/2007","13:57:00","1.434","0.212","239.490","6.000","0.000","2.000",18,1.58194444444444
"2279","2/2/2007","13:58:00","1.422","0.208","239.110","6.000","0.000","1.000",17,1.58263888888889
"2280","2/2/2007","13:59:00","1.420","0.208","238.930","6.000","0.000","1.000",18,1.58333333333333
"2281","2/2/2007","14:00:00","1.418","0.208","238.810","6.000","0.000","1.000",17,1.58402777777778
"2282","2/2/2007","14:01:00","1.438","0.218","240.760","6.000","0.000","1.000",18,1.58472222222222
"2283","2/2/2007","14:02:00","1.442","0.220","241.140","6.000","0.000","2.000",18,1.58541666666667
"2284","2/2/2007","14:03:00","1.392","0.140","241.570","5.800","0.000","1.000",18,1.58611111111111
"2285","2/2/2007","14:04:00","1.388","0.120","242.070","5.600","0.000","1.000",18,1.58680555555556
"2286","2/2/2007","14:05:00","1.388","0.120","241.880","5.600","0.000","1.000",18,1.5875
"2287","2/2/2007","14:06:00","1.338","0.000","242.100","5.400","0.000","1.000",17,1.58819444444444
"2288","2/2/2007","14:07:00","1.320","0.000","242.060","5.400","0.000","0.000",18,1.58888888888889
"2289","2/2/2007","14:08:00","1.398","0.076","242.240","5.800","0.000","0.000",18,1.58958333333333
"2290","2/2/2007","14:09:00","1.424","0.130","241.570","5.800","0.000","0.000",18,1.59027777777778
"2291","2/2/2007","14:10:00","1.412","0.130","241.410","5.800","0.000","0.000",18,1.59097222222222
"2292","2/2/2007","14:11:00","1.408","0.128","241.200","5.800","0.000","0.000",18,1.59166666666667
"2293","2/2/2007","14:12:00","1.406","0.128","241.290","5.800","0.000","0.000",18,1.59236111111111
"2294","2/2/2007","14:13:00","1.402","0.126","240.990","5.800","0.000","0.000",18,1.59305555555556
"2295","2/2/2007","14:14:00","1.394","0.124","240.290","5.800","0.000","0.000",17,1.59375
"2296","2/2/2007","14:15:00","1.386","0.122","239.820","5.800","0.000","0.000",18,1.59444444444444
"2297","2/2/2007","14:16:00","1.388","0.122","239.990","5.800","0.000","0.000",18,1.59513888888889
"2298","2/2/2007","14:17:00","1.384","0.122","239.750","5.800","0.000","0.000",17,1.59583333333333
"2299","2/2/2007","14:18:00","1.388","0.122","240.110","5.800","0.000","0.000",18,1.59652777777778
"2300","2/2/2007","14:19:00","1.390","0.124","240.250","5.800","0.000","0.000",17,1.59722222222222
"2301","2/2/2007","14:20:00","1.394","0.126","240.270","5.800","0.000","0.000",18,1.59791666666667
"2302","2/2/2007","14:21:00","1.396","0.126","240.420","5.800","0.000","0.000",18,1.59861111111111
"2303","2/2/2007","14:22:00","1.390","0.126","240.470","5.800","0.000","0.000",18,1.59930555555556
"2304","2/2/2007","14:23:00","1.394","0.126","241.050","5.800","0.000","0.000",17,1.6
"2305","2/2/2007","14:24:00","1.306","0.000","241.470","5.400","0.000","0.000",18,1.60069444444444
"2306","2/2/2007","14:25:00","1.304","0.000","241.290","5.400","0.000","0.000",18,1.60138888888889
"2307","2/2/2007","14:26:00","1.306","0.000","241.500","5.400","0.000","0.000",18,1.60208333333333
"2308","2/2/2007","14:27:00","1.312","0.000","241.920","5.400","0.000","0.000",18,1.60277777777778
"2309","2/2/2007","14:28:00","1.314","0.000","242.250","5.400","0.000","0.000",18,1.60347222222222
"2310","2/2/2007","14:29:00","0.608","0.000","242.920","3.200","0.000","0.000",7,1.60416666666667
"2311","2/2/2007","14:30:00","0.234","0.000","242.830","1.000","0.000","0.000",0,1.60486111111111
"2312","2/2/2007","14:31:00","0.234","0.000","242.830","1.000","0.000","0.000",0,1.60555555555556
"2313","2/2/2007","14:32:00","0.236","0.000","243.120","1.000","0.000","0.000",0,1.60625
"2314","2/2/2007","14:33:00","0.236","0.000","243.750","1.000","0.000","0.000",0,1.60694444444444
"2315","2/2/2007","14:34:00","0.296","0.074","243.590","1.400","0.000","0.000",0,1.60763888888889
"2316","2/2/2007","14:35:00","0.312","0.118","243.240","1.400","0.000","0.000",0,1.60833333333333
"2317","2/2/2007","14:36:00","0.312","0.116","243.000","1.400","0.000","0.000",0,1.60902777777778
"2318","2/2/2007","14:37:00","0.312","0.118","243.440","1.400","0.000","0.000",0,1.60972222222222
"2319","2/2/2007","14:38:00","0.312","0.118","243.470","1.400","0.000","0.000",0,1.61041666666667
"2320","2/2/2007","14:39:00","0.310","0.118","243.270","1.400","0.000","0.000",0,1.61111111111111
"2321","2/2/2007","14:40:00","0.308","0.116","243.040","1.400","0.000","0.000",0,1.61180555555556
"2322","2/2/2007","14:41:00","0.306","0.116","242.820","1.400","0.000","0.000",0,1.6125
"2323","2/2/2007","14:42:00","0.304","0.114","242.480","1.400","0.000","0.000",0,1.61319444444444
"2324","2/2/2007","14:43:00","0.304","0.116","242.780","1.400","0.000","0.000",0,1.61388888888889
"2325","2/2/2007","14:44:00","0.304","0.116","242.930","1.400","0.000","0.000",0,1.61458333333333
"2326","2/2/2007","14:45:00","0.304","0.116","242.570","1.400","0.000","0.000",0,1.61527777777778
"2327","2/2/2007","14:46:00","0.258","0.000","243.000","1.200","0.000","0.000",0,1.61597222222222
"2328","2/2/2007","14:47:00","0.234","0.000","242.860","1.000","0.000","0.000",0,1.61666666666667
"2329","2/2/2007","14:48:00","0.236","0.000","243.180","1.000","0.000","0.000",0,1.61736111111111
"2330","2/2/2007","14:49:00","0.356","0.140","241.720","1.600","0.000","0.000",0,1.61805555555556
"2331","2/2/2007","14:50:00","0.342","0.142","242.000","1.600","0.000","0.000",0,1.61875
"2332","2/2/2007","14:51:00","0.340","0.144","242.150","1.400","0.000","0.000",0,1.61944444444444
"2333","2/2/2007","14:52:00","0.340","0.144","242.580","1.400","0.000","0.000",0,1.62013888888889
"2334","2/2/2007","14:53:00","0.336","0.144","242.230","1.400","0.000","0.000",0,1.62083333333333
"2335","2/2/2007","14:54:00","0.336","0.142","242.150","1.400","0.000","0.000",0,1.62152777777778
"2336","2/2/2007","14:55:00","0.334","0.144","242.410","1.400","0.000","0.000",0,1.62222222222222
"2337","2/2/2007","14:56:00","0.334","0.148","243.150","1.400","0.000","0.000",0,1.62291666666667
"2338","2/2/2007","14:57:00","0.334","0.148","243.230","1.400","0.000","0.000",0,1.62361111111111
"2339","2/2/2007","14:58:00","0.334","0.150","243.510","1.400","0.000","0.000",0,1.62430555555556
"2340","2/2/2007","14:59:00","0.334","0.152","243.580","1.400","0.000","0.000",0,1.625
"2341","2/2/2007","15:00:00","0.330","0.148","242.890","1.400","0.000","0.000",0,1.62569444444444
"2342","2/2/2007","15:01:00","0.330","0.148","242.980","1.400","0.000","0.000",0,1.62638888888889
"2343","2/2/2007","15:02:00","0.330","0.148","242.690","1.400","0.000","0.000",0,1.62708333333333
"2344","2/2/2007","15:03:00","0.330","0.146","242.660","1.400","0.000","0.000",0,1.62777777777778
"2345","2/2/2007","15:04:00","0.286","0.084","242.510","1.200","0.000","0.000",0,1.62847222222222
"2346","2/2/2007","15:05:00","0.234","0.000","242.320","1.000","0.000","0.000",0,1.62916666666667
"2347","2/2/2007","15:06:00","0.236","0.000","242.850","1.000","0.000","0.000",0,1.62986111111111
"2348","2/2/2007","15:07:00","0.236","0.000","242.830","1.000","0.000","0.000",0,1.63055555555556
"2349","2/2/2007","15:08:00","0.234","0.000","242.320","1.000","0.000","0.000",0,1.63125
"2350","2/2/2007","15:09:00","0.234","0.000","242.220","1.000","0.000","0.000",0,1.63194444444444
"2351","2/2/2007","15:10:00","0.234","0.000","241.720","1.000","0.000","0.000",0,1.63263888888889
"2352","2/2/2007","15:11:00","0.234","0.000","241.770","1.000","0.000","0.000",0,1.63333333333333
"2353","2/2/2007","15:12:00","0.232","0.000","241.260","1.000","0.000","0.000",0,1.63402777777778
"2354","2/2/2007","15:13:00","0.232","0.000","241.610","1.000","0.000","0.000",0,1.63472222222222
"2355","2/2/2007","15:14:00","0.236","0.000","242.680","1.000","0.000","0.000",0,1.63541666666667
"2356","2/2/2007","15:15:00","0.234","0.000","242.560","1.000","0.000","0.000",0,1.63611111111111
"2357","2/2/2007","15:16:00","0.236","0.000","243.540","1.000","0.000","0.000",0,1.63680555555556
"2358","2/2/2007","15:17:00","0.278","0.046","242.990","1.400","0.000","0.000",0,1.6375
"2359","2/2/2007","15:18:00","0.312","0.118","243.030","1.400","0.000","0.000",0,1.63819444444444
"2360","2/2/2007","15:19:00","0.312","0.114","242.350","1.400","0.000","0.000",0,1.63888888888889
"2361","2/2/2007","15:20:00","0.312","0.114","242.310","1.400","0.000","0.000",0,1.63958333333333
"2362","2/2/2007","15:21:00","0.312","0.116","242.600","1.400","0.000","0.000",0,1.64027777777778
"2363","2/2/2007","15:22:00","0.310","0.118","242.990","1.400","0.000","0.000",0,1.64097222222222
"2364","2/2/2007","15:23:00","0.308","0.114","242.510","1.400","0.000","0.000",0,1.64166666666667
"2365","2/2/2007","15:24:00","0.308","0.116","242.590","1.400","0.000","0.000",0,1.64236111111111
"2366","2/2/2007","15:25:00","0.394","0.126","242.290","1.800","0.000","0.000",0,1.64305555555556
"2367","2/2/2007","15:26:00","0.436","0.132","243.130","2.000","0.000","0.000",0,1.64375
"2368","2/2/2007","15:27:00","0.438","0.134","243.430","2.000","0.000","0.000",0,1.64444444444444
"2369","2/2/2007","15:28:00","0.424","0.116","242.930","2.000","0.000","0.000",0,1.64513888888889
"2370","2/2/2007","15:29:00","0.450","0.140","243.000","2.000","0.000","0.000",0,1.64583333333333
"2371","2/2/2007","15:30:00","0.378","0.162","242.960","1.600","0.000","0.000",0,1.64652777777778
"2372","2/2/2007","15:31:00","0.374","0.162","243.090","1.600","0.000","0.000",0,1.64722222222222
"2373","2/2/2007","15:32:00","0.372","0.162","242.860","1.600","0.000","0.000",0,1.64791666666667
"2374","2/2/2007","15:33:00","0.372","0.164","243.220","1.600","0.000","0.000",0,1.64861111111111
"2375","2/2/2007","15:34:00","0.372","0.160","242.840","1.600","0.000","0.000",0,1.64930555555556
"2376","2/2/2007","15:35:00","0.374","0.158","242.400","1.600","0.000","0.000",0,1.65
"2377","2/2/2007","15:36:00","0.372","0.158","242.200","1.600","0.000","0.000",0,1.65069444444444
"2378","2/2/2007","15:37:00","0.372","0.160","242.840","1.600","0.000","0.000",0,1.65138888888889
"2379","2/2/2007","15:38:00","0.372","0.162","243.070","1.600","0.000","0.000",0,1.65208333333333
"2380","2/2/2007","15:39:00","0.370","0.162","242.780","1.600","0.000","0.000",0,1.65277777777778
"2381","2/2/2007","15:40:00","0.362","0.158","242.440","1.600","0.000","0.000",0,1.65347222222222
"2382","2/2/2007","15:41:00","0.360","0.158","242.350","1.600","0.000","0.000",0,1.65416666666667
"2383","2/2/2007","15:42:00","0.360","0.158","242.170","1.600","0.000","0.000",0,1.65486111111111
"2384","2/2/2007","15:43:00","0.358","0.156","241.890","1.600","0.000","0.000",0,1.65555555555556
"2385","2/2/2007","15:44:00","0.338","0.116","242.170","1.600","0.000","0.000",0,1.65625
"2386","2/2/2007","15:45:00","0.272","0.000","242.200","1.200","0.000","0.000",0,1.65694444444444
"2387","2/2/2007","15:46:00","0.272","0.000","242.430","1.200","0.000","0.000",0,1.65763888888889
"2388","2/2/2007","15:47:00","0.272","0.000","242.620","1.200","0.000","0.000",0,1.65833333333333
"2389","2/2/2007","15:48:00","0.274","0.000","242.970","1.200","0.000","0.000",0,1.65902777777778
"2390","2/2/2007","15:49:00","0.274","0.000","243.390","1.200","0.000","0.000",0,1.65972222222222
"2391","2/2/2007","15:50:00","0.272","0.000","242.870","1.200","0.000","0.000",0,1.66041666666667
"2392","2/2/2007","15:51:00","0.272","0.000","242.330","1.200","0.000","0.000",0,1.66111111111111
"2393","2/2/2007","15:52:00","0.272","0.000","242.300","1.200","0.000","0.000",0,1.66180555555556
"2394","2/2/2007","15:53:00","0.272","0.000","242.430","1.200","0.000","0.000",0,1.6625
"2395","2/2/2007","15:54:00","0.272","0.000","242.630","1.200","0.000","0.000",0,1.66319444444444
"2396","2/2/2007","15:55:00","0.272","0.000","242.440","1.200","0.000","0.000",0,1.66388888888889
"2397","2/2/2007","15:56:00","0.270","0.000","241.710","1.200","0.000","0.000",0,1.66458333333333
"2398","2/2/2007","15:57:00","0.268","0.000","240.830","1.200","0.000","0.000",0,1.66527777777778
"2399","2/2/2007","15:58:00","0.268","0.000","241.190","1.200","0.000","0.000",0,1.66597222222222
"2400","2/2/2007","15:59:00","0.268","0.000","241.410","1.200","0.000","0.000",0,1.66666666666667
"2401","2/2/2007","16:00:00","0.266","0.000","241.220","1.200","0.000","0.000",0,1.66736111111111
"2402","2/2/2007","16:01:00","0.344","0.106","241.050","1.600","0.000","0.000",0,1.66805555555556
"2403","2/2/2007","16:02:00","0.338","0.124","241.640","1.400","0.000","0.000",0,1.66875
"2404","2/2/2007","16:03:00","0.340","0.126","242.150","1.400","0.000","0.000",0,1.66944444444444
"2405","2/2/2007","16:04:00","0.340","0.126","241.970","1.400","0.000","0.000",0,1.67013888888889
"2406","2/2/2007","16:05:00","0.340","0.128","242.640","1.400","0.000","0.000",0,1.67083333333333
"2407","2/2/2007","16:06:00","0.340","0.130","242.960","1.400","0.000","0.000",0,1.67152777777778
"2408","2/2/2007","16:07:00","0.338","0.130","243.030","1.400","0.000","0.000",0,1.67222222222222
"2409","2/2/2007","16:08:00","0.338","0.126","242.310","1.400","0.000","0.000",0,1.67291666666667
"2410","2/2/2007","16:09:00","0.340","0.122","241.400","1.400","0.000","0.000",0,1.67361111111111
"2411","2/2/2007","16:10:00","0.546","0.364","241.240","2.800","0.000","0.000",0,1.67430555555556
"2412","2/2/2007","16:11:00","0.530","0.380","241.420","2.600","0.000","1.000",0,1.675
"2413","2/2/2007","16:12:00","0.472","0.304","241.960","2.200","0.000","1.000",0,1.67569444444444
"2414","2/2/2007","16:13:00","0.454","0.282","242.300","2.200","0.000","2.000",0,1.67638888888889
"2415","2/2/2007","16:14:00","0.448","0.280","241.880","2.200","0.000","1.000",0,1.67708333333333
"2416","2/2/2007","16:15:00","0.448","0.278","241.680","2.200","0.000","1.000",0,1.67777777777778
"2417","2/2/2007","16:16:00","0.446","0.276","241.560","2.200","0.000","2.000",0,1.67847222222222
"2418","2/2/2007","16:17:00","0.446","0.282","242.390","2.200","0.000","1.000",0,1.67916666666667
"2419","2/2/2007","16:18:00","0.444","0.278","241.880","2.200","0.000","2.000",0,1.67986111111111
"2420","2/2/2007","16:19:00","0.442","0.280","241.920","2.200","0.000","1.000",0,1.68055555555556
"2421","2/2/2007","16:20:00","0.440","0.276","241.540","2.200","0.000","1.000",0,1.68125
"2422","2/2/2007","16:21:00","0.440","0.278","241.840","2.200","0.000","2.000",0,1.68194444444444
"2423","2/2/2007","16:22:00","0.438","0.278","241.710","2.200","0.000","1.000",0,1.68263888888889
"2424","2/2/2007","16:23:00","0.440","0.278","241.570","2.200","0.000","2.000",0,1.68333333333333
"2425","2/2/2007","16:24:00","0.444","0.278","241.780","2.200","0.000","1.000",0,1.68402777777778
"2426","2/2/2007","16:25:00","0.388","0.202","242.200","1.800","0.000","1.000",0,1.68472222222222
"2427","2/2/2007","16:26:00","0.344","0.144","241.860","1.600","0.000","1.000",0,1.68541666666667
"2428","2/2/2007","16:27:00","0.340","0.144","242.170","1.600","0.000","2.000",0,1.68611111111111
"2429","2/2/2007","16:28:00","0.338","0.142","241.740","1.600","0.000","1.000",0,1.68680555555556
"2430","2/2/2007","16:29:00","0.340","0.146","242.370","1.600","0.000","1.000",0,1.6875
"2431","2/2/2007","16:30:00","0.340","0.146","242.620","1.600","0.000","2.000",0,1.68819444444444
"2432","2/2/2007","16:31:00","0.338","0.144","242.180","1.600","0.000","1.000",0,1.68888888888889
"2433","2/2/2007","16:32:00","0.338","0.144","242.210","1.600","0.000","1.000",0,1.68958333333333
"2434","2/2/2007","16:33:00","0.338","0.146","242.440","1.600","0.000","1.000",0,1.69027777777778
"2435","2/2/2007","16:34:00","0.336","0.144","241.880","1.600","0.000","2.000",0,1.69097222222222
"2436","2/2/2007","16:35:00","0.336","0.142","241.630","1.400","0.000","1.000",0,1.69166666666667
"2437","2/2/2007","16:36:00","0.336","0.144","241.710","1.400","0.000","1.000",0,1.69236111111111
"2438","2/2/2007","16:37:00","0.336","0.144","241.800","1.400","0.000","1.000",0,1.69305555555556
"2439","2/2/2007","16:38:00","0.336","0.146","242.540","1.600","0.000","1.000",0,1.69375
"2440","2/2/2007","16:39:00","0.336","0.146","242.610","1.600","0.000","2.000",0,1.69444444444444
"2441","2/2/2007","16:40:00","0.320","0.118","241.920","1.400","0.000","1.000",0,1.69513888888889
"2442","2/2/2007","16:41:00","0.262","0.000","241.570","1.200","0.000","0.000",0,1.69583333333333
"2443","2/2/2007","16:42:00","0.262","0.000","240.940","1.200","0.000","0.000",0,1.69652777777778
